measurement_key,float_key,measurement_time,lat,lon,pressure,temperature,salinity
1832,1,2006-12-22 05:20:17.999122,-39.773,73.972,1349.6,3.351,34.434
1833,1,2006-12-22 05:20:17.999122,-39.773,73.972,1399.8,3.225,34.463
1834,1,2006-12-22 05:20:17.999122,-39.773,73.972,1449.9,3.109,34.489
1835,1,2006-12-22 05:20:17.999122,-39.773,73.972,1500.4,3.008,34.516
1836,1,2006-12-22 05:20:17.999122,-39.773,73.972,1550.6,2.929,34.539
1837,1,2006-12-22 05:20:17.999122,-39.773,73.972,1600.0,2.863,34.558
1838,1,2006-12-22 05:20:17.999122,-39.773,73.972,1650.5,2.812,34.575
1839,1,2006-12-22 05:20:17.999122,-39.773,73.972,1699.5,2.759,34.593
1840,1,2006-12-22 05:20:17.999122,-39.773,73.972,1750.0,2.706,34.611
1841,1,2006-12-22 05:20:17.999122,-39.773,73.972,1800.5,2.656,34.627
1842,1,2006-12-22 05:20:17.999122,-39.773,73.972,1849.8,2.615,34.644
1843,1,2006-12-22 05:20:17.999122,-39.773,73.972,1899.9,2.574,34.666
1844,1,2006-12-22 05:20:17.999122,-39.773,73.972,1949.8,2.525,34.685
1845,1,2006-12-22 05:20:17.999122,-39.773,73.972,6.4,15.608,35.07
1846,1,2006-12-22 05:20:17.999122,-39.773,73.972,10.2,15.598,35.071
1847,1,2006-12-22 05:20:17.999122,-39.773,73.972,20.7,15.579,35.067
1848,1,2006-12-22 05:20:17.999122,-39.773,73.972,30.3,14.282,35.155
1849,1,2006-12-22 05:20:17.999122,-39.773,73.972,39.6,14.025,35.186
1850,1,2006-12-22 05:20:17.999122,-39.773,73.972,49.5,13.728,35.182
1851,1,2006-12-22 05:20:17.999122,-39.773,73.972,60.6,13.564,35.193
1852,1,2006-12-22 05:20:17.999122,-39.773,73.972,70.5,13.297,35.176
1853,1,2006-12-22 05:20:17.999122,-39.773,73.972,79.9,12.959,35.15
1854,1,2006-12-22 05:20:17.999122,-39.773,73.972,90.0,12.785,35.146
1855,1,2006-12-22 05:20:17.999122,-39.773,73.972,99.9,12.715,35.16
1856,1,2006-12-22 05:20:17.999122,-39.773,73.972,109.8,12.648,35.16
1857,1,2006-12-22 05:20:17.999122,-39.773,73.972,119.7,12.612,35.158
1858,1,2006-12-22 05:20:17.999122,-39.773,73.972,130.2,12.572,35.159
1859,1,2006-12-22 05:20:17.999122,-39.773,73.972,139.5,12.548,35.156
1860,1,2006-12-22 05:20:17.999122,-39.773,73.972,149.7,12.531,35.156
1861,1,2006-12-22 05:20:17.999122,-39.773,73.972,160.1,12.461,35.144
1862,1,2006-12-22 05:20:17.999122,-39.773,73.972,170.5,12.399,35.133
1863,1,2006-12-22 05:20:17.999122,-39.773,73.972,180.0,12.339,35.122
1864,1,2006-12-22 05:20:17.999122,-39.773,73.972,189.9,12.319,35.121
1865,1,2006-12-22 05:20:17.999122,-39.773,73.972,200.4,12.288,35.116
1866,1,2006-12-22 05:20:17.999122,-39.773,73.972,210.2,12.258,35.112
1867,1,2006-12-22 05:20:17.999122,-39.773,73.972,220.5,12.276,35.119
1868,1,2006-12-22 05:20:17.999122,-39.773,73.972,230.1,12.246,35.114
1869,1,2006-12-22 05:20:17.999122,-39.773,73.972,239.9,12.234,35.113
1870,1,2006-12-22 05:20:17.999122,-39.773,73.972,250.1,12.2,35.11
1871,1,2006-12-22 05:20:17.999122,-39.773,73.972,260.3,12.166,35.104
1872,1,2006-12-22 05:20:17.999122,-39.773,73.972,270.5,12.069,35.083
1873,1,2006-12-22 05:20:17.999122,-39.773,73.972,280.3,11.98,35.065
1874,1,2006-12-22 05:20:17.999122,-39.773,73.972,290.0,11.94,35.058
1875,1,2006-12-22 05:20:17.999122,-39.773,73.972,299.9,11.903,35.052
1876,1,2006-12-22 05:20:17.999122,-39.773,73.972,310.2,11.862,35.046
1877,1,2006-12-22 05:20:17.999122,-39.773,73.972,319.6,11.831,35.042
1878,1,2006-12-22 05:20:17.999122,-39.773,73.972,330.2,11.826,35.04
1879,1,2006-12-22 05:20:17.999122,-39.773,73.972,340.3,11.824,35.043
1880,1,2006-12-22 05:20:17.999122,-39.773,73.972,350.3,11.745,35.027
1881,1,2006-12-22 05:20:17.999122,-39.773,73.972,360.4,11.702,35.02
1882,1,2006-12-22 05:20:17.999122,-39.773,73.972,380.1,11.657,35.013
1883,1,2006-12-22 05:20:17.999122,-39.773,73.972,399.7,11.592,35.001
1884,1,2006-12-22 05:20:17.999122,-39.773,73.972,449.4,11.224,34.942
1885,1,2006-12-22 05:20:17.999122,-39.773,73.972,500.0,10.739,34.865
1886,1,2006-12-22 05:20:17.999122,-39.773,73.972,550.4,10.211,34.802
1887,1,2006-12-22 05:20:17.999122,-39.773,73.972,600.2,9.776,34.75
1888,1,2006-12-22 05:20:17.999122,-39.773,73.972,649.5,9.095,34.678
1889,1,2006-12-22 05:20:17.999122,-39.773,73.972,700.2,8.444,34.615
1890,1,2006-12-22 05:20:17.999122,-39.773,73.972,750.0,7.808,34.553
1891,1,2006-12-22 05:20:17.999122,-39.773,73.972,799.8,7.088,34.491
1892,1,2006-12-22 05:20:17.999122,-39.773,73.972,849.5,6.425,34.435
1893,1,2006-12-22 05:20:17.999122,-39.773,73.972,900.2,5.864,34.395
1894,1,2006-12-22 05:20:17.999122,-39.773,73.972,949.8,5.343,34.365
1895,1,2006-12-22 05:20:17.999122,-39.773,73.972,1000.4,4.771,34.343
1896,1,2006-12-22 05:20:17.999122,-39.773,73.972,1049.5,4.479,34.343
1897,1,2006-12-22 05:20:17.999122,-39.773,73.972,1099.8,4.144,34.345
1898,1,2006-12-22 05:20:17.999122,-39.773,73.972,1149.2,3.962,34.356
1899,1,2006-12-22 05:20:17.999122,-39.773,73.972,1199.6,3.805,34.371
1900,1,2006-12-22 05:20:17.999122,-39.773,73.972,1250.2,3.579,34.391
1901,1,2006-12-22 05:20:17.999122,-39.773,73.972,1300.0,3.455,34.414
1902,1,2006-12-22 05:20:17.999122,-39.773,73.972,1349.6,3.351,34.434
1903,1,2006-12-22 05:20:17.999122,-39.773,73.972,1399.8,3.225,34.463
1904,1,2006-12-22 05:20:17.999122,-39.773,73.972,1449.9,3.109,34.489
1905,1,2006-12-22 05:20:17.999122,-39.773,73.972,1500.4,3.008,34.516
1906,1,2006-12-22 05:20:17.999122,-39.773,73.972,1550.6,2.929,34.539
1907,1,2006-12-22 05:20:17.999122,-39.773,73.972,1600.0,2.863,34.558
1908,1,2006-12-22 05:20:17.999122,-39.773,73.972,1650.5,2.812,34.575
1909,1,2006-12-22 05:20:17.999122,-39.773,73.972,1699.5,2.759,34.593
1910,1,2006-12-22 05:20:17.999122,-39.773,73.972,1750.0,2.706,34.611
1911,1,2006-12-22 05:20:17.999122,-39.773,73.972,1800.5,2.656,34.627
1912,1,2006-12-22 05:20:17.999122,-39.773,73.972,1849.8,2.615,34.644
1913,1,2006-12-22 05:20:17.999122,-39.773,73.972,1899.9,2.574,34.666
1914,1,2006-12-22 05:20:17.999122,-39.773,73.972,1949.8,2.525,34.685
1915,1,2006-12-22 05:20:17.999122,-39.773,73.972,6.4,15.608,35.07
1916,1,2006-12-22 05:20:17.999122,-39.773,73.972,10.2,15.598,35.071
1917,1,2006-12-22 05:20:17.999122,-39.773,73.972,20.7,15.579,35.067
1918,1,2006-12-22 05:20:17.999122,-39.773,73.972,30.3,14.282,35.155
1919,1,2006-12-22 05:20:17.999122,-39.773,73.972,39.6,14.025,35.186
1920,1,2006-12-22 05:20:17.999122,-39.773,73.972,49.5,13.728,35.182
1921,1,2006-12-22 05:20:17.999122,-39.773,73.972,60.6,13.564,35.193
1922,1,2006-12-22 05:20:17.999122,-39.773,73.972,70.5,13.297,35.176
1923,1,2006-12-22 05:20:17.999122,-39.773,73.972,79.9,12.959,35.15
1924,1,2006-12-22 05:20:17.999122,-39.773,73.972,90.0,12.785,35.146
1925,1,2006-12-22 05:20:17.999122,-39.773,73.972,99.9,12.715,35.16
1926,1,2006-12-22 05:20:17.999122,-39.773,73.972,109.8,12.648,35.16
1927,1,2006-12-22 05:20:17.999122,-39.773,73.972,119.7,12.612,35.158
1928,1,2006-12-22 05:20:17.999122,-39.773,73.972,130.2,12.572,35.159
1929,1,2006-12-22 05:20:17.999122,-39.773,73.972,139.5,12.548,35.156
1930,1,2006-12-22 05:20:17.999122,-39.773,73.972,149.7,12.531,35.156
1931,1,2006-12-22 05:20:17.999122,-39.773,73.972,160.1,12.461,35.144
1932,1,2006-12-22 05:20:17.999122,-39.773,73.972,170.5,12.399,35.133
1933,1,2006-12-22 05:20:17.999122,-39.773,73.972,180.0,12.339,35.122
1934,1,2006-12-22 05:20:17.999122,-39.773,73.972,189.9,12.319,35.121
1935,1,2006-12-22 05:20:17.999122,-39.773,73.972,200.4,12.288,35.116
1936,1,2006-12-22 05:20:17.999122,-39.773,73.972,210.2,12.258,35.112
1937,1,2006-12-22 05:20:17.999122,-39.773,73.972,220.5,12.276,35.119
1938,1,2006-12-22 05:20:17.999122,-39.773,73.972,230.1,12.246,35.114
1939,1,2006-12-22 05:20:17.999122,-39.773,73.972,239.9,12.234,35.113
1940,1,2006-12-22 05:20:17.999122,-39.773,73.972,250.1,12.2,35.11
1941,1,2006-12-22 05:20:17.999122,-39.773,73.972,260.3,12.166,35.104
1942,1,2006-12-22 05:20:17.999122,-39.773,73.972,270.5,12.069,35.083
1943,1,2006-12-22 05:20:17.999122,-39.773,73.972,280.3,11.98,35.065
1944,1,2006-12-22 05:20:17.999122,-39.773,73.972,290.0,11.94,35.058
1945,1,2006-12-22 05:20:17.999122,-39.773,73.972,299.9,11.903,35.052
1946,1,2006-12-22 05:20:17.999122,-39.773,73.972,310.2,11.862,35.046
1947,1,2006-12-22 05:20:17.999122,-39.773,73.972,319.6,11.831,35.042
1948,1,2006-12-22 05:20:17.999122,-39.773,73.972,330.2,11.826,35.04
1949,1,2006-12-22 05:20:17.999122,-39.773,73.972,340.3,11.824,35.043
1950,1,2006-12-22 05:20:17.999122,-39.773,73.972,350.3,11.745,35.027
1951,1,2006-12-22 05:20:17.999122,-39.773,73.972,360.4,11.702,35.02
1952,1,2006-12-22 05:20:17.999122,-39.773,73.972,380.1,11.657,35.013
1953,1,2006-12-22 05:20:17.999122,-39.773,73.972,399.7,11.592,35.001
1954,1,2006-12-22 05:20:17.999122,-39.773,73.972,449.4,11.224,34.942
1955,1,2006-12-22 05:20:17.999122,-39.773,73.972,500.0,10.739,34.865
1956,1,2006-12-22 05:20:17.999122,-39.773,73.972,550.4,10.211,34.802
1957,1,2006-12-22 05:20:17.999122,-39.773,73.972,600.2,9.776,34.75
1958,1,2006-12-22 05:20:17.999122,-39.773,73.972,649.5,9.095,34.678
1959,1,2006-12-22 05:20:17.999122,-39.773,73.972,700.2,8.444,34.615
1960,1,2006-12-22 05:20:17.999122,-39.773,73.972,750.0,7.808,34.553
1961,1,2006-12-22 05:20:17.999122,-39.773,73.972,799.8,7.088,34.491
1962,1,2006-12-22 05:20:17.999122,-39.773,73.972,849.5,6.425,34.435
1963,1,2006-12-22 05:20:17.999122,-39.773,73.972,900.2,5.864,34.395
1964,1,2006-12-22 05:20:17.999122,-39.773,73.972,949.8,5.343,34.365
1965,1,2006-12-22 05:20:17.999122,-39.773,73.972,1000.4,4.771,34.343
1966,1,2006-12-22 05:20:17.999122,-39.773,73.972,1049.5,4.479,34.343
1967,1,2006-12-22 05:20:17.999122,-39.773,73.972,1099.8,4.144,34.345
1968,1,2006-12-22 05:20:17.999122,-39.773,73.972,1149.2,3.962,34.356
1969,1,2006-12-22 05:20:17.999122,-39.773,73.972,1199.6,3.805,34.371
1970,1,2006-12-22 05:20:17.999122,-39.773,73.972,1250.2,3.579,34.391
1971,1,2006-12-22 05:20:17.999122,-39.773,73.972,1300.0,3.455,34.414
1972,1,2006-12-22 05:20:17.999122,-39.773,73.972,1349.6,3.351,34.434
1973,1,2006-12-22 05:20:17.999122,-39.773,73.972,1399.8,3.225,34.463
1974,1,2006-12-22 05:20:17.999122,-39.773,73.972,1449.9,3.109,34.489
1975,1,2006-12-22 05:20:17.999122,-39.773,73.972,1500.4,3.008,34.516
1976,1,2006-12-22 05:20:17.999122,-39.773,73.972,1550.6,2.929,34.539
1977,1,2006-12-22 05:20:17.999122,-39.773,73.972,1600.0,2.863,34.558
1978,1,2006-12-22 05:20:17.999122,-39.773,73.972,1650.5,2.812,34.575
1979,1,2006-12-22 05:20:17.999122,-39.773,73.972,1699.5,2.759,34.593
1980,1,2006-12-22 05:20:17.999122,-39.773,73.972,1750.0,2.706,34.611
1981,1,2006-12-22 05:20:17.999122,-39.773,73.972,1800.5,2.656,34.627
1982,1,2006-12-22 05:20:17.999122,-39.773,73.972,1849.8,2.615,34.644
1983,1,2006-12-22 05:20:17.999122,-39.773,73.972,1899.9,2.574,34.666
1984,1,2006-12-22 05:20:17.999122,-39.773,73.972,1949.8,2.525,34.685
1985,1,2007-01-01 06:34:16.998819,-39.975,74.238,5.8,16.295,35.103
1986,1,2007-01-01 06:34:16.998819,-39.975,74.238,9.3,16.282,35.102
1987,1,2007-01-01 06:34:16.998819,-39.975,74.238,20.4,16.054,35.114
1988,1,2007-01-01 06:34:16.998819,-39.975,74.238,30.5,15.882,35.116
1989,1,2007-01-01 06:34:16.998819,-39.975,74.238,40.3,14.777,35.171
1990,1,2007-01-01 06:34:16.998819,-39.975,74.238,50.3,14.005,35.216
1991,1,2007-01-01 06:34:16.998819,-39.975,74.238,57.6,13.821,35.22
1992,1,2007-01-01 06:34:16.998819,-39.975,74.238,70.3,13.665,35.221
1993,1,2007-01-01 06:34:16.998819,-39.975,74.238,80.6,13.51,35.229
1994,1,2007-01-01 06:34:16.998819,-39.975,74.238,90.0,13.326,35.236
1995,1,2007-01-01 06:34:16.998819,-39.975,74.238,100.4,13.208,35.241
1996,1,2007-01-01 06:34:16.998819,-39.975,74.238,110.4,13.113,35.237
1997,1,2007-01-01 06:34:16.998819,-39.975,74.238,120.3,13.121,35.256
1998,1,2007-01-01 06:34:16.998819,-39.975,74.238,130.1,13.037,35.243
1999,1,2007-01-01 06:34:16.998819,-39.975,74.238,140.2,12.928,35.225
2000,1,2007-01-01 06:34:16.998819,-39.975,74.238,149.8,12.846,35.21
2001,1,2007-01-01 06:34:16.998819,-39.975,74.238,160.4,12.719,35.185
2002,1,2007-01-01 06:34:16.998819,-39.975,74.238,170.4,12.617,35.168
2003,1,2007-01-01 06:34:16.998819,-39.975,74.238,179.8,12.597,35.168
2004,1,2007-01-01 06:34:16.998819,-39.975,74.238,190.2,12.454,35.142
2005,1,2007-01-01 06:34:16.998819,-39.975,74.238,199.7,12.455,35.147
2006,1,2007-01-01 06:34:16.998819,-39.975,74.238,210.5,12.394,35.136
2007,1,2007-01-01 06:34:16.998819,-39.975,74.238,220.2,12.346,35.127
2008,1,2007-01-01 06:34:16.998819,-39.975,74.238,230.4,12.271,35.113
2009,1,2007-01-01 06:34:16.998819,-39.975,74.238,240.1,12.247,35.109
2010,1,2007-01-01 06:34:16.998819,-39.975,74.238,250.3,12.219,35.105
2011,1,2007-01-01 06:34:16.998819,-39.975,74.238,260.3,12.178,35.099
2012,1,2007-01-01 06:34:16.998819,-39.975,74.238,270.3,12.153,35.098
2013,1,2007-01-01 06:34:16.998819,-39.975,74.238,279.8,12.138,35.095
2014,1,2007-01-01 06:34:16.998819,-39.975,74.238,289.8,12.126,35.094
2015,1,2007-01-01 06:34:16.998819,-39.975,74.238,299.7,12.103,35.091
2016,1,2007-01-01 06:34:16.998819,-39.975,74.238,309.7,12.077,35.087
2017,1,2007-01-01 06:34:16.998819,-39.975,74.238,320.2,12.064,35.086
2018,1,2007-01-01 06:34:16.998819,-39.975,74.238,329.7,12.059,35.086
2019,1,2007-01-01 06:34:16.998819,-39.975,74.238,340.3,12.036,35.083
2020,1,2007-01-01 06:34:16.998819,-39.975,74.238,350.2,12.034,35.086
2021,1,2007-01-01 06:34:16.998819,-39.975,74.238,359.9,12.043,35.089
2022,1,2007-01-01 06:34:16.998819,-39.975,74.238,379.6,11.988,35.081
2023,1,2007-01-01 06:34:16.998819,-39.975,74.238,399.5,11.955,35.077
2024,1,2007-01-01 06:34:16.998819,-39.975,74.238,450.0,11.55,34.992
2025,1,2007-01-01 06:34:16.998819,-39.975,74.238,500.5,11.068,34.912
2026,1,2007-01-01 06:34:16.998819,-39.975,74.238,549.9,10.621,34.853
2027,1,2007-01-01 06:34:16.998819,-39.975,74.238,599.8,10.175,34.8
2028,1,2007-01-01 06:34:16.998819,-39.975,74.238,649.7,9.572,34.729
2029,1,2007-01-01 06:34:16.998819,-39.975,74.238,699.6,9.018,34.669
2030,1,2007-01-01 06:34:16.998819,-39.975,74.238,750.1,8.486,34.611
2031,1,2007-01-01 06:34:16.998819,-39.975,74.238,799.6,7.66,34.535
2032,1,2007-01-01 06:34:16.998819,-39.975,74.238,850.3,6.985,34.479
2033,1,2007-01-01 06:34:16.998819,-39.975,74.238,899.5,6.44,34.436
2034,1,2007-01-01 06:34:16.998819,-39.975,74.238,950.0,5.741,34.388
2035,1,2007-01-01 06:34:16.998819,-39.975,74.238,1000.4,5.217,34.361
2036,1,2007-01-01 06:34:16.998819,-39.975,74.238,1050.4,4.805,34.351
2037,1,2007-01-01 06:34:16.998819,-39.975,74.238,1100.1,4.537,34.341
2038,1,2007-01-01 06:34:16.998819,-39.975,74.238,1150.0,4.198,34.343
2039,1,2007-01-01 06:34:16.998819,-39.975,74.238,1200.1,3.941,34.363
2040,1,2007-01-01 06:34:16.998819,-39.975,74.238,1250.1,3.731,34.377
2041,1,2007-01-01 06:34:16.998819,-39.975,74.238,1299.9,3.576,34.394
2042,1,2007-01-01 06:34:16.998819,-39.975,74.238,1350.2,3.434,34.418
2043,1,2007-01-01 06:34:16.998819,-39.975,74.238,1399.7,3.319,34.445
2044,1,2007-01-01 06:34:16.998819,-39.975,74.238,1450.2,3.238,34.461
2045,1,2007-01-01 06:34:16.998819,-39.975,74.238,1499.8,3.119,34.488
2046,1,2007-01-01 06:34:16.998819,-39.975,74.238,1549.5,3.027,34.511
2047,1,2007-01-01 06:34:16.998819,-39.975,74.238,1600.3,2.95,34.533
2048,1,2007-01-01 06:34:16.998819,-39.975,74.238,1649.7,2.881,34.554
2049,1,2007-01-01 06:34:16.998819,-39.975,74.238,1700.0,2.834,34.572
2050,1,2007-01-01 06:34:16.998819,-39.975,74.238,1750.4,2.769,34.591
2051,1,2007-01-01 06:34:16.998819,-39.975,74.238,1799.8,2.705,34.613
2052,1,2007-01-01 06:34:16.998819,-39.975,74.238,1849.6,2.658,34.628
2053,1,2007-01-01 06:34:16.998819,-39.975,74.238,1899.3,2.621,34.642
2054,1,2007-01-01 06:34:16.998819,-39.975,74.238,1949.7,2.578,34.657
2055,1,2007-01-01 06:34:16.998819,-39.975,74.238,1998.9,2.544,34.67
2056,1,2007-01-01 06:34:16.998819,-39.975,74.238,5.8,16.295,35.103
2057,1,2007-01-01 06:34:16.998819,-39.975,74.238,9.3,16.282,35.102
2058,1,2007-01-01 06:34:16.998819,-39.975,74.238,20.4,16.054,35.114
2059,1,2007-01-01 06:34:16.998819,-39.975,74.238,30.5,15.882,35.116
2060,1,2007-01-01 06:34:16.998819,-39.975,74.238,40.3,14.777,35.171
2061,1,2007-01-01 06:34:16.998819,-39.975,74.238,50.3,14.005,35.216
2062,1,2007-01-01 06:34:16.998819,-39.975,74.238,57.6,13.821,35.22
2063,1,2007-01-01 06:34:16.998819,-39.975,74.238,70.3,13.665,35.221
2064,1,2007-01-01 06:34:16.998819,-39.975,74.238,80.6,13.51,35.229
2065,1,2007-01-01 06:34:16.998819,-39.975,74.238,90.0,13.326,35.236
2066,1,2007-01-01 06:34:16.998819,-39.975,74.238,100.4,13.208,35.241
2067,1,2007-01-01 06:34:16.998819,-39.975,74.238,110.4,13.113,35.237
2068,1,2007-01-01 06:34:16.998819,-39.975,74.238,120.3,13.121,35.256
2069,1,2007-01-01 06:34:16.998819,-39.975,74.238,130.1,13.037,35.243
2070,1,2007-01-01 06:34:16.998819,-39.975,74.238,140.2,12.928,35.225
2071,1,2007-01-01 06:34:16.998819,-39.975,74.238,149.8,12.846,35.21
2072,1,2007-01-01 06:34:16.998819,-39.975,74.238,160.4,12.719,35.185
2073,1,2007-01-01 06:34:16.998819,-39.975,74.238,170.4,12.617,35.168
2074,1,2007-01-01 06:34:16.998819,-39.975,74.238,179.8,12.597,35.168
2075,1,2007-01-01 06:34:16.998819,-39.975,74.238,190.2,12.454,35.142
2076,1,2007-01-01 06:34:16.998819,-39.975,74.238,199.7,12.455,35.147
2077,1,2007-01-01 06:34:16.998819,-39.975,74.238,210.5,12.394,35.136
2078,1,2007-01-01 06:34:16.998819,-39.975,74.238,220.2,12.346,35.127
2079,1,2007-01-01 06:34:16.998819,-39.975,74.238,230.4,12.271,35.113
2080,1,2007-01-01 06:34:16.998819,-39.975,74.238,240.1,12.247,35.109
2081,1,2007-01-01 06:34:16.998819,-39.975,74.238,250.3,12.219,35.105
2082,1,2007-01-01 06:34:16.998819,-39.975,74.238,260.3,12.178,35.099
2083,1,2007-01-01 06:34:16.998819,-39.975,74.238,270.3,12.153,35.098
2084,1,2007-01-01 06:34:16.998819,-39.975,74.238,279.8,12.138,35.095
2085,1,2007-01-01 06:34:16.998819,-39.975,74.238,289.8,12.126,35.094
2086,1,2007-01-01 06:34:16.998819,-39.975,74.238,299.7,12.103,35.091
2087,1,2007-01-01 06:34:16.998819,-39.975,74.238,309.7,12.077,35.087
2088,1,2007-01-01 06:34:16.998819,-39.975,74.238,320.2,12.064,35.086
2089,1,2007-01-01 06:34:16.998819,-39.975,74.238,329.7,12.059,35.086
2090,1,2007-01-01 06:34:16.998819,-39.975,74.238,340.3,12.036,35.083
2091,1,2007-01-01 06:34:16.998819,-39.975,74.238,350.2,12.034,35.086
2092,1,2007-01-01 06:34:16.998819,-39.975,74.238,359.9,12.043,35.089
2093,1,2007-01-01 06:34:16.998819,-39.975,74.238,379.6,11.988,35.081
2094,1,2007-01-01 06:34:16.998819,-39.975,74.238,399.5,11.955,35.077
2095,1,2007-01-01 06:34:16.998819,-39.975,74.238,450.0,11.55,34.992
2096,1,2007-01-01 06:34:16.998819,-39.975,74.238,500.5,11.068,34.912
2097,1,2007-01-01 06:34:16.998819,-39.975,74.238,549.9,10.621,34.853
2098,1,2007-01-01 06:34:16.998819,-39.975,74.238,599.8,10.175,34.8
2099,1,2007-01-01 06:34:16.998819,-39.975,74.238,649.7,9.572,34.729
2100,1,2007-01-01 06:34:16.998819,-39.975,74.238,699.6,9.018,34.669
2101,1,2007-01-01 06:34:16.998819,-39.975,74.238,750.1,8.486,34.611
2102,1,2007-01-01 06:34:16.998819,-39.975,74.238,799.6,7.66,34.535
2103,1,2007-01-01 06:34:16.998819,-39.975,74.238,850.3,6.985,34.479
2104,1,2007-01-01 06:34:16.998819,-39.975,74.238,899.5,6.44,34.436
2105,1,2007-01-01 06:34:16.998819,-39.975,74.238,950.0,5.741,34.388
2106,1,2007-01-01 06:34:16.998819,-39.975,74.238,1000.4,5.217,34.361
2107,1,2007-01-01 06:34:16.998819,-39.975,74.238,1050.4,4.805,34.351
2108,1,2007-01-01 06:34:16.998819,-39.975,74.238,1100.1,4.537,34.341
2109,1,2007-01-01 06:34:16.998819,-39.975,74.238,1150.0,4.198,34.343
2110,1,2007-01-01 06:34:16.998819,-39.975,74.238,1200.1,3.941,34.363
2111,1,2007-01-01 06:34:16.998819,-39.975,74.238,1250.1,3.731,34.377
2112,1,2007-01-01 06:34:16.998819,-39.975,74.238,1299.9,3.576,34.394
2113,1,2007-01-01 06:34:16.998819,-39.975,74.238,1350.2,3.434,34.418
2114,1,2007-01-01 06:34:16.998819,-39.975,74.238,1399.7,3.319,34.445
2115,1,2007-01-01 06:34:16.998819,-39.975,74.238,1450.2,3.238,34.461
2116,1,2007-01-01 06:34:16.998819,-39.975,74.238,1499.8,3.119,34.488
2117,1,2007-01-01 06:34:16.998819,-39.975,74.238,1549.5,3.027,34.511
2118,1,2007-01-01 06:34:16.998819,-39.975,74.238,1600.3,2.95,34.533
2119,1,2007-01-01 06:34:16.998819,-39.975,74.238,1649.7,2.881,34.554
2120,1,2007-01-01 06:34:16.998819,-39.975,74.238,1700.0,2.834,34.572
2121,1,2007-01-01 06:34:16.998819,-39.975,74.238,1750.4,2.769,34.591
2122,1,2007-01-01 06:34:16.998819,-39.975,74.238,1799.8,2.705,34.613
2123,1,2007-01-01 06:34:16.998819,-39.975,74.238,1849.6,2.658,34.628
2124,1,2007-01-01 06:34:16.998819,-39.975,74.238,1899.3,2.621,34.642
2125,1,2007-01-01 06:34:16.998819,-39.975,74.238,1949.7,2.578,34.657
2126,1,2007-01-01 06:34:16.998819,-39.975,74.238,1998.9,2.544,34.67
2127,1,2007-01-01 06:34:16.998819,-39.975,74.238,5.8,16.295,35.103
2128,1,2007-01-01 06:34:16.998819,-39.975,74.238,9.3,16.282,35.102
2129,1,2007-01-01 06:34:16.998819,-39.975,74.238,20.4,16.054,35.114
2130,1,2007-01-01 06:34:16.998819,-39.975,74.238,30.5,15.882,35.116
2131,1,2007-01-01 06:34:16.998819,-39.975,74.238,40.3,14.777,35.171
2132,1,2007-01-01 06:34:16.998819,-39.975,74.238,50.3,14.005,35.216
2133,1,2007-01-01 06:34:16.998819,-39.975,74.238,57.6,13.821,35.22
2134,1,2007-01-01 06:34:16.998819,-39.975,74.238,70.3,13.665,35.221
2135,1,2007-01-01 06:34:16.998819,-39.975,74.238,80.6,13.51,35.229
2136,1,2007-01-01 06:34:16.998819,-39.975,74.238,90.0,13.326,35.236
2137,1,2007-01-01 06:34:16.998819,-39.975,74.238,100.4,13.208,35.241
2138,1,2007-01-01 06:34:16.998819,-39.975,74.238,110.4,13.113,35.237
2139,1,2007-01-01 06:34:16.998819,-39.975,74.238,120.3,13.121,35.256
2140,1,2007-01-01 06:34:16.998819,-39.975,74.238,130.1,13.037,35.243
2141,1,2007-01-01 06:34:16.998819,-39.975,74.238,140.2,12.928,35.225
2142,1,2007-01-01 06:34:16.998819,-39.975,74.238,149.8,12.846,35.21
2143,1,2007-01-01 06:34:16.998819,-39.975,74.238,160.4,12.719,35.185
2144,1,2007-01-01 06:34:16.998819,-39.975,74.238,170.4,12.617,35.168
2145,1,2007-01-01 06:34:16.998819,-39.975,74.238,179.8,12.597,35.168
2146,1,2007-01-01 06:34:16.998819,-39.975,74.238,190.2,12.454,35.142
2147,1,2007-01-01 06:34:16.998819,-39.975,74.238,199.7,12.455,35.147
2148,1,2007-01-01 06:34:16.998819,-39.975,74.238,210.5,12.394,35.136
2149,1,2007-01-01 06:34:16.998819,-39.975,74.238,220.2,12.346,35.127
2150,1,2007-01-01 06:34:16.998819,-39.975,74.238,230.4,12.271,35.113
2151,1,2007-01-01 06:34:16.998819,-39.975,74.238,240.1,12.247,35.109
2152,1,2007-01-01 06:34:16.998819,-39.975,74.238,250.3,12.219,35.105
2153,1,2007-01-01 06:34:16.998819,-39.975,74.238,260.3,12.178,35.099
2154,1,2007-01-01 06:34:16.998819,-39.975,74.238,270.3,12.153,35.098
2155,1,2007-01-01 06:34:16.998819,-39.975,74.238,279.8,12.138,35.095
2156,1,2007-01-01 06:34:16.998819,-39.975,74.238,289.8,12.126,35.094
2157,1,2007-01-01 06:34:16.998819,-39.975,74.238,299.7,12.103,35.091
2158,1,2007-01-01 06:34:16.998819,-39.975,74.238,309.7,12.077,35.087
